size1,size3, size3, timestamp,
18, , ,1557401565,
, ,17,1557401566,
,16, ,1557401567,
23, , ,1557401567,
, ,21,1557401568,
,24, ,1557401569,
18, , ,1557401569,
, ,16,1557401570,
,16, ,1557401571,
18, , ,1557401571,
, ,17,1557401572,
,16, ,1557401573,
18, , ,1557401573,
, ,17,1557401574,
,16, ,1557401575,
18, , ,1557401575,
, ,17,1557401576,
,17, ,1557401577,
18, , ,1557401577,
, ,17,1557401578,
,17, ,1557401579,
18, , ,1557401579,
, ,19,1557401580,
,17, ,1557401581,
18, , ,1557401581,
, ,17,1557401582,
,17, ,1557401583,
18, , ,1557401583,
, ,17,1557401584,
,16, ,1557401585,
18, , ,1557401585,
, ,17,1557401586,
,17, ,1557401587,
18, , ,1557401587,
, ,17,1557401588,
,17, ,1557401589,
18, , ,1557401589,
, ,17,1557401590,
,17, ,1557401591,
17, , ,1557401591,
, ,16,1557401592,
,17, ,1557401593,
19, , ,1557401594,
, ,17,1557401594,
,17, ,1557401595,
18, , ,1557401596,
, ,17,1557401596,
,17, ,1557401597,
19, , ,1557401598,
, ,17,1557401598,
,16, ,1557401599,
18, , ,1557401600,
, ,17,1557401601,
,17, ,1557401602,
17, , ,1557401602,
, ,17,1557401603,
,17, ,1557401604,
19, , ,1557401604,
, ,17,1557401605,
,17, ,1557401606,
18, , ,1557401606,
, ,17,1557401607,
,17, ,1557401608,
18, , ,1557401608,
, ,17,1557401609,
,16, ,1557401610,
19, , ,1557401610,
,17, ,1557401632,
18, , ,1557401633,
, ,17,1557401633,
,17, ,1557401634,
18, , ,1557401635,
, ,17,1557401635,
,17, ,1557401636,
18, , ,1557401637,
, ,17,1557401637,
,17, ,1557401639,
18, , ,1557401639,
, ,17,1557401640,
,16, ,1557401641,
18, , ,1557401641,
, ,16,1557401642,
,17, ,1557401643,
18, , ,1557401643,
, ,17,1557401644,
,16, ,1557401645,
18, , ,1557401645,
, ,17,1557401646,
,17, ,1557401647,
18, , ,1557401647,
, ,17,1557401648,
,17, ,1557401649,
18, , ,1557401649,
, ,17,1557401650,
,17, ,1557401651,
18, , ,1557401651,
, ,17,1557401652,
,17, ,1557401653,
18, , ,1557401653,
, ,17,1557401654,
,16, ,1557401655,
19, , ,1557401655,
, ,17,1557401656,
,17, ,1557401657,
24, , ,1557401657,
, ,17,1557401658,
,17, ,1557401659,
23, , ,1557401659,
, ,17,1557401660,
,17, ,1557401661,
18, , ,1557401661,
, ,17,1557401662,
,17, ,1557401663,
18, , ,1557401663,
, ,17,1557401664,
,21, ,1557401665,
18, , ,1557401665,
, ,18,1557401666,
,17, ,1557401667,
19, , ,1557401667,
, ,21,1557401668,
,18, ,1557401669,
19, , ,1557401669,
, ,17,1557401670,
,17, ,1557401671,
19, , ,1557401672,
, ,17,1557401672,
,16, ,1557401673,
18, , ,1557401674,
, ,17,1557401674,
,17, ,1557401675,
18, , ,1557401676,
, ,17,1557401676,
,20, ,1557401678,
19, , ,1557401678,
, ,17,1557401679,
,17, ,1557401680,
18, , ,1557401680,
, ,17,1557401681,
,17, ,1557401682,
18, , ,1557401682,
, ,17,1557401683,
,17, ,1557401684,
18, , ,1557401684,
, ,17,1557401685,
,17, ,1557401686,
20, , ,1557401686,
, ,17,1557401687,
,17, ,1557401688,
18, , ,1557401688,
, ,17,1557401689,
,16, ,1557401690,
18, , ,1557401690,
, ,17,1557401691,
,16, ,1557401692,
18, , ,1557401692,
, ,17,1557401693,
,17, ,1557401694,
18, , ,1557401694,
, ,17,1557401695,
,16, ,1557401696,
18, , ,1557401696,
, ,17,1557401697,
,17, ,1557401698,
18, , ,1557401698,
, ,17,1557401699,
,16, ,1557401700,
18, , ,1557401700,
, ,17,1557401701,
,17, ,1557401702,
27, , ,1557401702,
, ,17,1557401703,
,16, ,1557401704,
19, , ,1557401704,
, ,17,1557401705,
,16, ,1557401706,
18, , ,1557401706,
, ,17,1557401707,
,17, ,1557401708,
18, , ,1557401708,
, ,23,1557401709,
,17, ,1557401710,
18, , ,1557401711,
, ,17,1557401711,
,21, ,1557401712,
18, , ,1557401713,
, ,17,1557401713,
,16, ,1557401715,
18, , ,1557401715,
, ,17,1557401716,
19, , ,1557401717,
,17, ,1557401717,
, ,16,1557401718,
,18, ,1557401719,
18, , ,1557401719,
, ,17,1557401720,
,16, ,1557401721,
18, , ,1557401721,
, ,17,1557401722,
,17, ,1557401723,
18, , ,1557401723,
, ,17,1557401724,
,17, ,1557401725,
18, , ,1557401725,
, ,17,1557401726,
,16, ,1557401727,
19, , ,1557401727,
, ,16,1557401728,
,17, ,1557401729,
18, , ,1557401729,
, ,16,1557401730,
,17, ,1557401731,
18, , ,1557401731,
, ,17,1557401732,
,17, ,1557401733,
19, , ,1557401733,
, ,16,1557401734,
,16, ,1557401735,
18, , ,1557401735,
, ,17,1557401736,
,16, ,1557401737,
18, , ,1557401737,
, ,17,1557401738,
,17, ,1557401739,
18, , ,1557401739,
, ,17,1557401740,
,17, ,1557401741,
18, , ,1557401741,
, ,16,1557401742,
,18, ,1557401743,
18, , ,1557401744,
, ,16,1557401744,
,17, ,1557401745,
19, , ,1557401745,
, ,17,1557401746,
,16, ,1557401747,
22, , ,1557401748,
, ,17,1557401748,
,17, ,1557401749,
19, , ,1557401750,
, ,17,1557401750,
,16, ,1557401751,
18, , ,1557401752,
, ,17,1557401752,
, ,17,1557401775,
,17, ,1557401776,
19, , ,1557401776,
, ,17,1557401777,
,20, ,1557401778,
18, , ,1557401778,
, ,17,1557401779,
,22, ,1557401780,
19, , ,1557401780,
, ,17,1557401781,
,17, ,1557401782,
18, , ,1557401782,
, ,17,1557401783,
,16, ,1557401784,
18, , ,1557401784,
, ,17,1557401785,
,17, ,1557401786,
18, , ,1557401787,
, ,17,1557401787,
,18, ,1557401788,
19, , ,1557401789,
, ,17,1557401789,
,17, ,1557401791,
19, , ,1557401791,
, ,17,1557401792,
,16, ,1557401793,
20, , ,1557401793,
, ,17,1557401794,
,17, ,1557401795,
19, , ,1557401795,
, ,16,1557401796,
,17, ,1557401797,
18, , ,1557401797,
, ,17,1557401798,
,21, ,1557401799,
19, , ,1557401799,
, ,17,1557401800,
,17, ,1557401801,
18, , ,1557401801,
, ,17,1557401802,
,17, ,1557401803,
18, , ,1557401803,
, ,17,1557401804,
,16, ,1557401805,
18, , ,1557401805,
, ,21,1557401806,
,18, ,1557401807,
22, , ,1557401807,
, ,17,1557401808,
,16, ,1557401809,
18, , ,1557401809,
, ,17,1557401810,
,17, ,1557401811,
19, , ,1557401811,
, ,17,1557401812,
,18, ,1557401813,
18, , ,1557401813,
, ,17,1557401814,
,17, ,1557401815,
18, , ,1557401815,
, ,17,1557401816,
,18, ,1557401817,
20, , ,1557401817,
, ,18,1557401818,
,17, ,1557401819,
19, , ,1557401819,
, ,17,1557401820,
,16, ,1557401821,
18, , ,1557401821,
, ,17,1557401822,
,17, ,1557401823,
18, , ,1557401824,
, ,17,1557401824,
,17, ,1557401825,
18, , ,1557401826,
, ,17,1557401826,
,17, ,1557401827,
18, , ,1557401828,
, ,16,1557401828,
,16, ,1557401830,
18, , ,1557401830,
, ,17,1557401831,
,17, ,1557401832,
18, , ,1557401832,
, ,17,1557401833,
,16, ,1557401834,
18, , ,1557401834,
, ,18,1557401835,
,19, ,1557401836,
18, , ,1557401836,
, ,16,1557401837,
,17, ,1557401838,
21, , ,1557401838,
, ,17,1557401839,
,16, ,1557401840,
18, , ,1557401840,
, ,17,1557401841,
,17, ,1557401842,
19, , ,1557401842,
, ,17,1557401843,
,20, ,1557401844,
19, , ,1557401844,
, ,23,1557401845,
,18, ,1557401846,
18, , ,1557401846,
, ,17,1557401847,
,20, ,1557401848,
18, , ,1557401848,
, ,17,1557401849,
,17, ,1557401850,
18, , ,1557401850,
, ,17,1557401851,
,18, ,1557401852,
18, , ,1557401852,
, ,17,1557401853,
,17, ,1557401854,
18, , ,1557401854,
, ,17,1557401855,
,17, ,1557401856,
18, , ,1557401856,
, ,17,1557401857,
,17, ,1557401858,
18, , ,1557401858,
, ,17,1557401859,
,17, ,1557401860,
18, , ,1557401860,
, ,16,1557401861,
,17, ,1557401862,
18, , ,1557401863,
, ,17,1557401863,
,17, ,1557401864,
18, , ,1557401865,
, ,17,1557401865,
,16, ,1557401867,
18, , ,1557401867,
, ,17,1557401867,
,16, ,1557401869,
18, , ,1557401869,
, ,17,1557401870,
,17, ,1557401871,
18, , ,1557401871,
, ,17,1557401872,
,17, ,1557401873,
18, , ,1557401873,
, ,17,1557401874,
,17, ,1557401875,
18, , ,1557401875,
, ,17,1557401876,
,17, ,1557401877,
18, , ,1557401877,
, ,16,1557401878,
,17, ,1557401879,
18, , ,1557401879,
, ,17,1557401880,
,16, ,1557401881,
18, , ,1557401881,
, ,17,1557401882,
,17, ,1557401883,
17, , ,1557401883,
, ,17,1557401884,
,16, ,1557401885,
18, , ,1557401885,
, ,17,1557401886,
,17, ,1557401887,
18, , ,1557401887,
, ,17,1557401888,
,17, ,1557401889,
19, , ,1557401889,
, ,17,1557401890,
,17, ,1557401891,
18, , ,1557401891,
, ,20,1557401892,
,16, ,1557401893,
18, , ,1557401893,
, ,17,1557401894,
,16, ,1557401895,
18, , ,1557401895,
, ,17,1557401896,
,18, ,1557401897,
19, , ,1557401897,
, ,17,1557401898,
, ,17,1557401921,
,16, ,1557401922,
18, , ,1557401922,
, ,17,1557401923,
,16, ,1557401924,
18, , ,1557401924,
, ,17,1557401925,
,17, ,1557401926,
18, , ,1557401926,
, ,16,1557401927,
,18, ,1557401928,
23, , ,1557401928,
, ,16,1557401929,
,16, ,1557401930,
19, , ,1557401930,
, ,17,1557401931,
,17, ,1557401932,
19, , ,1557401932,
, ,17,1557401933,
,16, ,1557401934,
18, , ,1557401934,
, ,24,1557401935,
,19, ,1557401936,
17, , ,1557401936,
, ,22,1557401937,
,18, ,1557401938,
18, , ,1557401939,
, ,17,1557401939,
,17, ,1557401940,
18, , ,1557401941,
, ,16,1557401941,
,17, ,1557401943,
18, , ,1557401943,
, ,17,1557401943,
,17, ,1557401945,
18, , ,1557401945,
, ,17,1557401946,
,17, ,1557401947,
18, , ,1557401947,
, ,17,1557401948,
,17, ,1557401949,
18, , ,1557401949,
, ,17,1557401950,
,17, ,1557401951,
18, , ,1557401951,
, ,16,1557401952,
,17, ,1557401953,
18, , ,1557401953,
, ,16,1557401954,
,16, ,1557401955,
18, , ,1557401955,
, ,16,1557401956,
,18, ,1557401957,
19, , ,1557401957,
, ,17,1557401958,
,17, ,1557401959,
18, , ,1557401959,
, ,17,1557401960,
,17, ,1557401961,
18, , ,1557401961,
, ,17,1557401962,
,16, ,1557401963,
18, , ,1557401963,
, ,17,1557401964,
,17, ,1557401965,
18, , ,1557401965,
, ,17,1557401966,
,17, ,1557401967,
18, , ,1557401967,
, ,17,1557401968,
,17, ,1557401969,
17, , ,1557401969,
, ,17,1557401970,
,17, ,1557401971,
18, , ,1557401971,
, ,17,1557401972,
,16, ,1557401973,
18, , ,1557401973,
, ,17,1557401974,
,17, ,1557401975,
18, , ,1557401975,
, ,17,1557401976,
,17, ,1557401977,
18, , ,1557401978,
, ,17,1557401978,
,17, ,1557401979,
18, , ,1557401980,
, ,17,1557401980,
,17, ,1557401982,
18, , ,1557401982,
, ,17,1557401983,
,17, ,1557401984,
18, , ,1557401984,
, ,17,1557401985,
,17, ,1557401986,
18, , ,1557401986,
, ,16,1557401987,
,16, ,1557401988,
18, , ,1557401988,
, ,17,1557401989,
,17, ,1557401990,
19, , ,1557401990,
, ,17,1557401991,
,17, ,1557401992,
18, , ,1557401992,
, ,17,1557401993,
,17, ,1557401994,
18, , ,1557401994,
, ,17,1557401995,
,17, ,1557401996,
18, , ,1557401996,
, ,17,1557401997,
,17, ,1557401998,
18, , ,1557401998,
, ,17,1557401999,
,17, ,1557402000,
18, , ,1557402000,
, ,16,1557402001,
,16, ,1557402002,
18, , ,1557402002,
, ,17,1557402003,
,17, ,1557402004,
18, , ,1557402004,
, ,17,1557402005,
,16, ,1557402006,
18, , ,1557402006,
, ,16,1557402007,
,17, ,1557402008,
18, , ,1557402008,
, ,17,1557402009,
,17, ,1557402010,
18, , ,1557402010,
, ,17,1557402011,
,17, ,1557402012,
18, , ,1557402012,
, ,17,1557402013,
,16, ,1557402014,
18, , ,1557402015,
, ,17,1557402015,
,18, ,1557402016,
19, , ,1557402017,
, ,17,1557402017,
,18, ,1557402019,
19, , ,1557402019,
, ,17,1557402019,
,16, ,1557402021,
21, , ,1557402021,
, ,17,1557402022,
,16, ,1557402023,
18, , ,1557402023,
, ,17,1557402024,
,17, ,1557402025,
18, , ,1557402025,
, ,22,1557402026,
,17, ,1557402027,
18, , ,1557402027,
, ,16,1557402028,
,17, ,1557402029,
19, , ,1557402029,
, ,17,1557402030,
,17, ,1557402031,
18, , ,1557402031,
, ,17,1557402032,
,16, ,1557402033,
18, , ,1557402033,
, ,17,1557402034,
,16, ,1557402035,
18, , ,1557402035,
, ,17,1557402036,
,16, ,1557402037,
18, , ,1557402037,
, ,16,1557402038,
,17, ,1557402039,
18, , ,1557402039,
, ,17,1557402040,
, ,17,1557402063,
,17, ,1557402064,
18, , ,1557402064,
, ,16,1557402065,
,16, ,1557402066,
18, , ,1557402066,
, ,17,1557402067,
18, , ,1557402068,
,21, ,1557402068,
, ,16,1557402069,
,21, ,1557402070,
18, , ,1557402070,
, ,18,1557402071,
,17, ,1557402072,
18, , ,1557402072,
, ,18,1557402073,
,17, ,1557402074,
18, , ,1557402074,
, ,17,1557402075,
,17, ,1557402076,
19, , ,1557402076,
, ,20,1557402077,
,17, ,1557402078,
18, , ,1557402078,
, ,17,1557402079,
,17, ,1557402080,
18, , ,1557402080,
, ,17,1557402081,
,16, ,1557402082,
18, , ,1557402082,
, ,16,1557402083,
,16, ,1557402084,
18, , ,1557402084,
, ,17,1557402085,
,17, ,1557402086,
18, , ,1557402086,
, ,16,1557402087,
,17, ,1557402088,
18, , ,1557402088,
, ,17,1557402089,
,16, ,1557402090,
18, , ,1557402091,
, ,17,1557402091,
,17, ,1557402092,
18, , ,1557402093,
, ,17,1557402093,
,17, ,1557402095,
18, , ,1557402095,
, ,17,1557402095,
,16, ,1557402097,
17, , ,1557402097,
, ,17,1557402098,
,16, ,1557402099,
18, , ,1557402099,
, ,17,1557402100,
,17, ,1557402101,
18, , ,1557402101,
, ,18,1557402102,
,17, ,1557402103,
18, , ,1557402103,
, ,17,1557402104,
,17, ,1557402105,
18, , ,1557402105,
, ,17,1557402106,
,17, ,1557402107,
20, , ,1557402107,
, ,18,1557402108,
,16, ,1557402109,
18, , ,1557402109,
, ,17,1557402110,
,24, ,1557402111,
22, , ,1557402111,
, ,17,1557402112,
,19, ,1557402113,
18, , ,1557402113,
, ,17,1557402114,
,17, ,1557402115,
18, , ,1557402115,
, ,18,1557402116,
,17, ,1557402117,
18, , ,1557402117,
, ,17,1557402118,
,17, ,1557402119,
18, , ,1557402119,
, ,17,1557402120,
,17, ,1557402121,
18, , ,1557402121,
, ,16,1557402122,
,17, ,1557402123,
17, , ,1557402123,
, ,17,1557402124,
,17, ,1557402125,
18, , ,1557402125,
, ,17,1557402126,
,18, ,1557402127,
18, , ,1557402127,
, ,17,1557402128,
,16, ,1557402129,
18, , ,1557402130,
, ,17,1557402130,
,16, ,1557402132,
18, , ,1557402132,
, ,17,1557402132,
,16, ,1557402134,
18, , ,1557402134,
, ,17,1557402134,
,18, ,1557402136,
18, , ,1557402136,
, ,16,1557402137,
,17, ,1557402138,
18, , ,1557402138,
, ,17,1557402139,
,17, ,1557402140,
18, , ,1557402140,
, ,17,1557402141,
,16, ,1557402142,
18, , ,1557402142,
, ,17,1557402143,
,17, ,1557402144,
18, , ,1557402144,
, ,17,1557402145,
,17, ,1557402146,
18, , ,1557402146,
, ,17,1557402147,
,16, ,1557402148,
18, , ,1557402148,
, ,17,1557402149,
,17, ,1557402150,
18, , ,1557402150,
, ,16,1557402151,
,17, ,1557402152,
23, , ,1557402152,
, ,16,1557402153,
,17, ,1557402154,
19, , ,1557402154,
, ,17,1557402155,
,17, ,1557402156,
17, , ,1557402156,
, ,17,1557402157,
,17, ,1557402158,
18, , ,1557402158,
, ,17,1557402159,
,20, ,1557402160,
17, , ,1557402160,
, ,22,1557402161,
,16, ,1557402162,
18, , ,1557402162,
, ,18,1557402163,
,16, ,1557402164,
18, , ,1557402164,
, ,16,1557402165,
,17, ,1557402166,
18, , ,1557402167,
, ,17,1557402167,
,17, ,1557402168,
19, , ,1557402169,
, ,17,1557402169,
,17, ,1557402171,
18, , ,1557402171,
, ,17,1557402171,
,16, ,1557402173,
18, , ,1557402173,
, ,17,1557402174,
,17, ,1557402175,
17, , ,1557402175,
, ,17,1557402176,
,17, ,1557402177,
17, , ,1557402177,
, ,17,1557402178,
,17, ,1557402179,
18, , ,1557402179,
, ,17,1557402180,
,17, ,1557402181,
18, , ,1557402181,
, ,17,1557402182,
,16, ,1557402183,
18, , ,1557402183,
,19, ,1557402205,
18, , ,1557402206,
, ,21,1557402206,
,18, ,1557402208,
18, , ,1557402208,
, ,16,1557402208,
,16, ,1557402210,
18, , ,1557402210,
, ,17,1557402210,
,17, ,1557402212,
18, , ,1557402212,
, ,17,1557402213,
,17, ,1557402214,
19, , ,1557402214,
, ,17,1557402215,
,17, ,1557402216,
17, , ,1557402216,
, ,17,1557402217,
,16, ,1557402218,
18, , ,1557402218,
, ,17,1557402219,
,17, ,1557402220,
18, , ,1557402220,
, ,17,1557402221,
,17, ,1557402222,
18, , ,1557402222,
, ,17,1557402223,
,17, ,1557402224,
18, , ,1557402224,
, ,17,1557402225,
,17, ,1557402226,
20, , ,1557402226,
, ,17,1557402227,
,17, ,1557402228,
18, , ,1557402228,
, ,17,1557402229,
,16, ,1557402230,
18, , ,1557402230,
, ,18,1557402231,
,16, ,1557402232,
18, , ,1557402232,
, ,17,1557402233,
,17, ,1557402234,
18, , ,1557402234,
, ,17,1557402235,
,16, ,1557402236,
18, , ,1557402236,
, ,17,1557402237,
,17, ,1557402238,
18, , ,1557402238,
, ,17,1557402239,
,17, ,1557402240,
18, , ,1557402240,
, ,17,1557402241,
,16, ,1557402242,
24, , ,1557402242,
, ,17,1557402243,
,20, ,1557402244,
19, , ,1557402245,
, ,17,1557402245,
,17, ,1557402247,
18, , ,1557402247,
, ,17,1557402247,
,21, ,1557402249,
18, , ,1557402249,
, ,17,1557402250,
,16, ,1557402251,
18, , ,1557402251,
, ,19,1557402252,
,17, ,1557402253,
18, , ,1557402253,
, ,17,1557402254,
,18, ,1557402255,
19, , ,1557402255,
, ,17,1557402256,
,18, ,1557402257,
22, , ,1557402257,
, ,17,1557402258,
,18, ,1557402259,
22, , ,1557402259,
, ,18,1557402260,
,17, ,1557402261,
20, , ,1557402261,
, ,17,1557402262,
,18, ,1557402263,
19, , ,1557402263,
, ,17,1557402264,
,17, ,1557402265,
18, , ,1557402265,
, ,17,1557402266,
,17, ,1557402267,
17, , ,1557402267,
, ,17,1557402268,
,17, ,1557402269,
18, , ,1557402269,
, ,17,1557402270,
,17, ,1557402271,
19, , ,1557402271,
, ,17,1557402272,
,17, ,1557402273,
18, , ,1557402273,
, ,17,1557402274,
,16, ,1557402275,
19, , ,1557402275,
, ,16,1557402276,
,16, ,1557402277,
17, , ,1557402277,
, ,16,1557402278,
,17, ,1557402279,
18, , ,1557402279,
, ,17,1557402280,
,16, ,1557402281,
19, , ,1557402282,
, ,17,1557402282,
,17, ,1557402284,
19, , ,1557402284,
, ,17,1557402284,
,16, ,1557402286,
18, , ,1557402286,
, ,17,1557402286,
,17, ,1557402288,
18, , ,1557402288,
, ,18,1557402289,
,17, ,1557402290,
18, , ,1557402290,
, ,18,1557402291,
,16, ,1557402292,
17, , ,1557402292,
, ,17,1557402293,
,20, ,1557402294,
19, , ,1557402294,
, ,17,1557402295,
,17, ,1557402296,
18, , ,1557402296,
, ,17,1557402297,
,17, ,1557402298,
18, , ,1557402298,
, ,20,1557402299,
,17, ,1557402300,
18, , ,1557402300,
, ,17,1557402301,
,16, ,1557402302,
18, , ,1557402302,
, ,17,1557402303,
,17, ,1557402304,
19, , ,1557402304,
, ,17,1557402305,
,17, ,1557402306,
18, , ,1557402306,
, ,16,1557402307,
,17, ,1557402308,
18, , ,1557402308,
, ,17,1557402309,
,17, ,1557402310,
18, , ,1557402310,
, ,17,1557402311,
,16, ,1557402312,
18, , ,1557402312,
, ,17,1557402313,
,16, ,1557402314,
18, , ,1557402314,
, ,17,1557402315,
,17, ,1557402316,
18, , ,1557402316,
, ,16,1557402317,
,18, ,1557402318,
18, , ,1557402319,
, ,17,1557402319,
,17, ,1557402320,
18, , ,1557402321,
, ,17,1557402321,
,17, ,1557402323,
18, , ,1557402323,
, ,17,1557402323,
,17, ,1557402325,
18, , ,1557402325,
, ,17,1557402326,
,17, ,1557402327,
18, , ,1557402327,
, ,17,1557402328,
, ,17,1557402350,
,16, ,1557402351,
19, , ,1557402351,
, ,17,1557402352,
,17, ,1557402353,
18, , ,1557402353,
, ,17,1557402354,
,17, ,1557402355,
18, , ,1557402355,
, ,17,1557402356,
,19, ,1557402357,
18, , ,1557402358,
, ,17,1557402358,
,17, ,1557402360,
18, , ,1557402360,
, ,17,1557402360,
,17, ,1557402362,
18, , ,1557402362,
, ,17,1557402362,
,19, ,1557402364,
17, , ,1557402364,
, ,17,1557402365,
,16, ,1557402366,
19, , ,1557402366,
, ,17,1557402367,
,17, ,1557402368,
18, , ,1557402368,
, ,17,1557402369,
,17, ,1557402370,
18, , ,1557402370,
, ,17,1557402371,
,17, ,1557402372,
18, , ,1557402372,
, ,17,1557402373,
,18, ,1557402374,
18, , ,1557402374,
, ,17,1557402375,
,16, ,1557402376,
21, , ,1557402376,
, ,16,1557402377,
,17, ,1557402378,
22, , ,1557402378,
, ,17,1557402379,
18, , ,1557402380,
,18, ,1557402380,
, ,17,1557402381,
,18, ,1557402382,
18, , ,1557402382,
, ,17,1557402383,
,17, ,1557402384,
18, , ,1557402384,
, ,17,1557402385,
,16, ,1557402386,
19, , ,1557402386,
, ,18,1557402387,
,16, ,1557402388,
18, , ,1557402388,
, ,17,1557402389,
,17, ,1557402390,
17, , ,1557402390,
, ,17,1557402391,
,17, ,1557402392,
17, , ,1557402392,
, ,17,1557402393,
,17, ,1557402394,
18, , ,1557402394,
, ,17,1557402395,
,16, ,1557402397,
18, , ,1557402397,
, ,17,1557402397,
,17, ,1557402399,
18, , ,1557402399,
, ,17,1557402399,
,18, ,1557402401,
18, , ,1557402401,
, ,17,1557402401,
,17, ,1557402403,
19, , ,1557402403,
, ,17,1557402404,
,17, ,1557402405,
18, , ,1557402405,
, ,17,1557402406,
,16, ,1557402407,
18, , ,1557402407,
, ,16,1557402408,
,16, ,1557402409,
18, , ,1557402409,
, ,17,1557402410,
,17, ,1557402411,
18, , ,1557402411,
, ,17,1557402412,
,17, ,1557402413,
18, , ,1557402413,
, ,17,1557402414,
,17, ,1557402415,
19, , ,1557402415,
, ,17,1557402416,
,17, ,1557402417,
18, , ,1557402417,
, ,18,1557402418,
